우편번호,일련번호,시도,시군구,읍면동,리,도서,번지,아파트/건물명
100631,006,서울특별시,중구,,,,3100~3199,서울중앙우체국사서함
100630,006,서울특별시,중구,,,,3000~3099,서울중앙우체국사서함
100629,006,서울특별시,중구,,,,2900~2999,서울중앙우체국사서함
100628,006,서울특별시,중구,,,,2800~2899,서울중앙우체국사서함
100627,006,서울특별시,중구,,,,2700~2799,서울중앙우체국사서함
100626,006,서울특별시,중구,,,,2600~2699,서울중앙우체국사서함
100616,006,서울특별시,중구,,,,1600~1699,서울중앙우체국사서함
100615,006,서울특별시,중구,,,,1500~1599,서울중앙우체국사서함
100614,006,서울특별시,중구,,,,1400~1499,서울중앙우체국사서함
100613,006,서울특별시,중구,,,,1300~1399,서울중앙우체국사서함
100612,006,서울특별시,중구,,,,1200~1299,서울중앙우체국사서함
100611,006,서울특별시,중구,,,,1100~1199,서울중앙우체국사서함
100610,006,서울특별시,중구,,,,1000~1099,서울중앙우체국사서함
100609,006,서울특별시,중구,,,,900~999,서울중앙우체국사서함
100608,006,서울특별시,중구,,,,800~899,서울중앙우체국사서함
100625,006,서울특별시,중구,,,,2500~2599,서울중앙우체국사서함
100624,006,서울특별시,중구,,,,2400~2499,서울중앙우체국사서함
100623,006,서울특별시,중구,,,,2300~2399,서울중앙우체국사서함
100622,006,서울특별시,중구,,,,2200~2299,서울중앙우체국사서함
100621,006,서울특별시,중구,,,,2100~2199,서울중앙우체국사서함
100620,006,서울특별시,중구,,,,2000~2099,서울중앙우체국사서함
100619,006,서울특별시,중구,,,,1900~1999,서울중앙우체국사서함
100618,006,서울특별시,중구,,,,1800~1899,서울중앙우체국사서함
100617,006,서울특별시,중구,,,,1700~1799,서울중앙우체국사서함
100606,006,서울특별시,중구,,,,600~699,서울중앙우체국사서함
100601,006,서울특별시,중구,,,,100~199,서울중앙우체국사서함
100603,006,서울특별시,중구,,,,300~399,서울중앙우체국사서함
100604,006,서울특별시,중구,,,,400~499,서울중앙우체국사서함
100605,006,서울특별시,중구,,,,500~599,서울중앙우체국사서함
100602,006,서울특별시,중구,,,,200~299,서울중앙우체국사서함
100600,006,서울특별시,중구,,,,1~99,서울중앙우체국사서함
131801,001,서울특별시,중랑구,망우3동,,,113~120,
131807,021,서울특별시,중랑구,망우3동,,,498~504,
131807,011,서울특별시,중랑구,망우3동,,,472~483,
131801,031,서울특별시,중랑구,망우3동,,,450~453,
131801,041,서울특별시,중랑구,망우3동,,, 산70~120,
131806,001,서울특별시,중랑구,망우3동,,,409~419,
131807,001,서울특별시,중랑구,망우3동,,,454~457,
131806,011,서울특별시,중랑구,망우3동,,,424~449,
131801,021,서울특별시,중랑구,망우3동,,,420~423,
131801,011,서울특별시,중랑구,망우3동,,,406~408,
131807,031,서울특별시,중랑구,망우3동,,,517~535,
131808,001,서울특별시,중랑구,망우3동,,,458~460,
131233,001,서울특별시,중랑구,망우3동,,,,
131230,001,서울특별시,중랑구,망우동,,,,
131763,002,서울특별시,중랑구,망우본동,,,,염광아파트 (1~11동)
131809,041,서울특별시,중랑구,망우본동,,,576,
131762,002,서울특별시,중랑구,망우본동,,,,금호어울림아파트 (101~113동)
131761,002,서울특별시,중랑구,망우본동,,,,경남아파트 (1~7동)
131231,001,서울특별시,중랑구,망우본동,,,,
131810,021,서울특별시,중랑구,망우본동,,,537~570,
131810,011,서울특별시,중랑구,망우본동,,,485~491,
131810,001,서울특별시,중랑구,망우본동,,,467~470,
131809,031,서울특별시,중랑구,망우본동,,,572,
131809,011,서울특별시,중랑구,망우본동,,,492~496,
131809,021,서울특별시,중랑구,망우본동,,,505~516,
131800,031,서울특별시,중랑구,망우본동,,,578,
131802,041,서울특별시,중랑구,망우본동,,,579,
131805,001,서울특별시,중랑구,망우본동,,,370~405,
131804,001,서울특별시,중랑구,망우본동,,,353~358,
131803,011,서울특별시,중랑구,망우본동,,,340~352,
131803,001,서울특별시,중랑구,망우본동,,,166~180,
131802,031,서울특별시,중랑구,망우본동,,,573~575,
131802,021,서울특별시,중랑구,망우본동,,,359~369,
131802,011,서울특별시,중랑구,망우본동,,,181~229,
131802,001,서울특별시,중랑구,망우본동,,,121~165,
131800,011,서울특별시,중랑구,망우본동,,,230~338,
131800,001,서울특별시,중랑구,망우본동,,,1~112,
131800,021,서울특별시,중랑구,망우본동,,, 산1~69,
131809,001,서울특별시,중랑구,망우본동,,,461~466,
131805,011,서울특별시,중랑구,망우본동,,,577,
131820,021,서울특별시,중랑구,면목2동,,,1523,
131820,031,서울특별시,중랑구,면목2동,,,1532,
131843,001,서울특별시,중랑구,면목2동,,,1512,
131843,011,서울특별시,중랑구,면목2동,,,1519~1520,
131819,001,서울특별시,중랑구,면목2동,,,131~142,
131820,001,서울특별시,중랑구,면목2동,,,143~148,
131820,011,서울특별시,중랑구,면목2동,,,176~180,
131823,021,서울특별시,중랑구,면목2동,,,1514,
131823,011,서울특별시,중랑구,면목2동,,,198,
131824,001,서울특별시,중랑구,면목2동,,,190~193,
131823,001,서울특별시,중랑구,면목2동,,,181~189,
131202,001,서울특별시,중랑구,면목2동,,,,
131751,002,서울특별시,중랑구,면목2동,,,,면목한신아파트 (1~10동)
131811,001,서울특별시,중랑구,면목3.8동,,,1~49,
131812,001,서울특별시,중랑구,면목3.8동,,,50~57,
131756,002,서울특별시,중랑구,면목3.8동,,,,용마금호아파트 (101~105동)
131754,002,서울특별시,중랑구,면목3.8동,,,,용마한신아파트 (101~104동)
131702,005,서울특별시,중랑구,면목3.8동,,,,서일대학
131203,001,서울특별시,중랑구,면목3.8동,,,,
131813,001,서울특별시,중랑구,면목3.8동,,,58~60,
131813,011,서울특별시,중랑구,면목3.8동,,,428~479,
131812,011,서울특별시,중랑구,면목3.8동,,,77~83,
131812,031,서울특별시,중랑구,면목3.8동,,,511~517,
131812,021,서울특별시,중랑구,면목3.8동,,,480~495,
131811,011,서울특별시,중랑구,면목3.8동,,,1517,
131812,041,서울특별시,중랑구,면목3.8동,,, 산1~33,
131831,021,서울특별시,중랑구,면목3.8동,,,584~607,
131831,011,서울특별시,중랑구,면목3.8동,,,560~576,
131831,001,서울특별시,중랑구,면목3.8동,,,496~499,
131832,011,서울특별시,중랑구,면목3.8동,,,1064~1083,
131832,021,서울특별시,중랑구,면목3.8동,,,1090,
131832,001,서울특별시,중랑구,면목3.8동,,,507~509,
131832,041,서울특별시,중랑구,면목3.8동,,, 산34~45,
131836,001,서울특별시,중랑구,면목3.8동,,,841~843,
131836,011,서울특별시,중랑구,면목3.8동,,,1508~1509,
131832,031,서울특별시,중랑구,면목3.8동,,,1110,
131840,001,서울특별시,중랑구,면목3.8동,,,1500,
131835,011,서울특별시,중랑구,면목4동,,,1516,
131838,001,서울특별시,중랑구,면목4동,,,1339~1381,
131838,011,서울특별시,중랑구,면목4동,,,1383~1498,
131844,001,서울특별시,중랑구,면목4동,,,1513,
131839,011,서울특별시,중랑구,면목4동,,, 산67~78,
131839,001,서울특별시,중랑구,면목4동,,,1382,
131835,001,서울특별시,중랑구,면목4동,,,699~799,
131835,021,서울특별시,중랑구,면목4동,,,1521,
131826,001,서울특별시,중랑구,면목4동,,,346~350,
131826,021,서울특별시,중랑구,면목4동,,,639~646,
131829,011,서울특별시,중랑구,면목4동,,,392~399,
131830,001,서울특별시,중랑구,면목4동,,,372~391,
131829,021,서울특별시,중랑구,면목4동,,,583,
131829,001,서울특별시,중랑구,면목4동,,,365~367,
131826,011,서울특별시,중랑구,면목4동,,,368~371,
131777,002,서울특별시,중랑구,면목4동,,,,경남아파트
131759,002,서울특별시,중랑구,면목4동,,,,늘푸른동아아파트
131753,002,서울특별시,중랑구,면목4동,,,,도시개발아파트
131204,001,서울특별시,중랑구,면목4동,,,,
131205,001,서울특별시,중랑구,면목5동,,,,
131821,001,서울특별시,중랑구,면목5동,,,149~165,
131822,001,서울특별시,중랑구,면목5동,,,166~175,
131822,011,서울특별시,중랑구,면목5동,,,194,
131822,021,서울특별시,중랑구,면목5동,,,1518,
131825,001,서울특별시,중랑구,면목7동,,,339~345,
131827,001,서울특별시,중랑구,면목7동,,,351~355,
131827,011,서울특별시,중랑구,면목7동,,,651~673,
131828,001,서울특별시,중랑구,면목7동,,,361~364,
131828,021,서울특별시,중랑구,면목7동,,,647~650,
131884,001,서울특별시,중랑구,면목7동,,,1510,
131828,011,서울특별시,중랑구,면목7동,,,610~637,
131833,011,서울특별시,중랑구,면목7동,,,1084~1089,
131845,001,서울특별시,중랑구,면목7동,,,1515,
131842,011,서울특별시,중랑구,면목7동,,, 산46~66,
131842,001,서울특별시,중랑구,면목7동,,,1502,
131841,061,서울특별시,중랑구,면목7동,,,1522,
131841,011,서울특별시,중랑구,면목7동,,,1511,
131841,001,서울특별시,중랑구,면목7동,,,1501,
131834,011,서울특별시,중랑구,면목7동,,,577~582,
131833,021,서울특별시,중랑구,면목7동,,,1092~1109,
131833,041,서울특별시,중랑구,면목7동,,,1499,
131833,001,서울특별시,중랑구,면목7동,,,518~524,
131834,001,서울특별시,중랑구,면목7동,,,525~536,
131833,031,서울특별시,중랑구,면목7동,,,1326,
131885,011,서울특별시,중랑구,면목7동,,,1525,
131885,021,서울특별시,중랑구,면목7동,,,1528,
131207,001,서울특별시,중랑구,면목7동,,,,
131752,002,서울특별시,중랑구,면목7동,,,,현대아파트
131755,002,서울특별시,중랑구,면목7동,,,,두산아파트
131760,002,서울특별시,중랑구,면목7동,,,,대원칸타빌아파트
131200,001,서울특별시,중랑구,면목동,,,,
131814,011,서울특별시,중랑구,면목본동,,,109~114,
131758,002,서울특별시,중랑구,면목본동,,,,아남리치카운티아파트 (101~105동)
131814,001,서울특별시,중랑구,면목본동,,,61~67,
131814,021,서울특별시,중랑구,면목본동,,,402~413,
131201,001,서울특별시,중랑구,면목본동,,,,
131815,011,서울특별시,중랑구,면목본동,,,104~108,
131818,031,서울특별시,중랑구,면목본동,,,1531,
131815,041,서울특별시,중랑구,면목본동,,,1112~1216,
131837,011,서울특별시,중랑구,면목본동,,,1503~1507,
131837,001,서울특별시,중랑구,면목본동,,,887~968,
131815,051,서울특별시,중랑구,면목본동,,,1322,
131815,021,서울특별시,중랑구,면목본동,,,290~324,
131815,031,서울특별시,중랑구,면목본동,,,359~360,
131815,001,서울특별시,중랑구,면목본동,,,68~72,
131816,001,서울특별시,중랑구,면목본동,,,74,
131817,021,서울특별시,중랑구,면목본동,,,1232~1297,
131818,021,서울특별시,중랑구,면목본동,,,538~558,
131818,011,서울특별시,중랑구,면목본동,,,500~506,
131818,001,서울특별시,중랑구,면목본동,,,115~118,
131817,001,서울특별시,중랑구,면목본동,,,86~97,
131817,011,서울특별시,중랑구,면목본동,,,200~240,
131816,011,서울특별시,중랑구,면목본동,,,98~103,
131816,021,서울특별시,중랑구,면목본동,,,119~130,
131849,001,서울특별시,중랑구,묵1동,,,121~128,
131849,011,서울특별시,중랑구,묵1동,,,179~181,
131849,021,서울특별시,중랑구,묵1동,,,200~230,
131848,001,서울특별시,중랑구,묵1동,,,99~120,
131848,031,서울특별시,중랑구,묵1동,,,380,
131848,021,서울특별시,중랑구,묵1동,,,294~318,
131848,011,서울특별시,중랑구,묵1동,,,161~178,
131848,041,서울특별시,중랑구,묵1동,,, 산1~50,
131847,001,서울특별시,중랑구,묵1동,,,36~98,
131847,011,서울특별시,중랑구,묵1동,,,130~159,
131846,001,서울특별시,중랑구,묵1동,,,1~35,
131855,001,서울특별시,중랑구,묵1동,,,381~387,
131850,001,서울특별시,중랑구,묵1동,,,182~189,
131757,012,서울특별시,중랑구,묵1동,,,,묵동자이아파트 (101~202동)
131764,002,서울특별시,중랑구,묵1동,,,,신내4단지신내아파트 (401~412동)
131767,002,서울특별시,중랑구,묵1동,,,,묵동신안아파트
131765,002,서울특별시,중랑구,묵1동,,,,신내5단지대림아파트 (501~528동)
131765,012,서울특별시,중랑구,묵1동,,,,신내5단지두산아파트 (501~528동)
131141,001,서울특별시,중랑구,묵1동,,,,
131775,002,서울특별시,중랑구,묵1동,,,,금호어울림아파트
131766,002,서울특별시,중랑구,묵1동,,,,이수브라운스톤아파트
131855,011,서울특별시,중랑구,묵1동,,,389,
131854,011,서울특별시,중랑구,묵2동,,,388,
131768,002,서울특별시,중랑구,묵2동,,,,묵동아이파크아파트
131142,001,서울특별시,중랑구,묵2동,,,,
131851,011,서울특별시,중랑구,묵2동,,,392,
131853,011,서울특별시,중랑구,묵2동,,,391,
131851,001,서울특별시,중랑구,묵2동,,,231~238,
131852,011,서울특별시,중랑구,묵2동,,,377,
131854,001,서울특별시,중랑구,묵2동,,,378~379,
131853,001,서울특별시,중랑구,묵2동,,,245~250,
131852,001,서울특별시,중랑구,묵2동,,,239~244,
131140,001,서울특별시,중랑구,묵동,,,,
131771,002,서울특별시,중랑구,상봉1동,,,,건영아파트
131774,002,서울특별시,중랑구,상봉1동,,,,동부아파트
